severity_norm,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
S1,0.32917705735660846,0.0018703241895261845,0.008728179551122194,0.0,0.0,0.0012468827930174563,0.0012468827930174563,0.0,0.003740648379052369,0.0024937655860349127,0.0012468827930174563,0.0,0.0012468827930174563,0.0,0.0006234413965087282,0.0,0.0,0.0012468827930174563,0.0,0.0,0.00685785536159601,0.0,0.0,0.0,0.03678304239401496,0.0,0.0,0.0,0.008104738154613466,0.01683291770573566,0.0018703241895261845,0.0024937655860349127,0.004364089775561097,0.013092269326683292,0.0018703241895261845,0.00685785536159601,0.0012468827930174563,0.0006234413965087282,0.0012468827930174563,0.0012468827930174563,0.0006234413965087282,0.009351620947630923,0.0024937655860349127,0.003740648379052369,0.0024937655860349127,0.03366583541147132,0.0,0.0018703241895261845,0.0006234413965087282,0.31982543640897754,0.0,0.0,0.0,0.0,0.04551122194513716,0.0012468827930174563,0.0,0.0,0.003740648379052369,0.0,0.0012468827930174563,0.0012468827930174563,0.0,0.0,0.0006234413965087282,0.0006234413965087282,0.0,0.008104738154613466,0.003740648379052369,0.0,0.0,0.0,0.07917705735660847,0.0,0.0,0.0012468827930174563,0.003740648379052369,0.0006234413965087282,0.0024937655860349127,0.0024937655860349127,0.0,0.0024937655860349127,0.0,0.0,0.0,0.003117206982543641,0.0006234413965087282,0.0,0.0,0.003740648379052369,0.0006234413965087282,0.0,0.0,0.0006234413965087282,0.0012468827930174563,0.0006234413965087282,0.0
S2,0.45925402156620115,0.0072476577691355844,0.003181898532791232,0.00035354428142124803,0.0,0.001237404984974368,0.0005303164221318721,0.0010606328442637441,0.0,0.0005303164221318721,0.00530316422131872,0.00088386070355312,0.046137528725472866,0.00088386070355312,0.0007070885628424961,0.0005303164221318721,0.0010606328442637441,0.00265158211065936,0.0,0.0005303164221318721,0.00795474633197808,0.00017677214071062401,0.00088386070355312,0.0,0.02174297330740675,0.00035354428142124803,0.0,0.00035354428142124803,0.003358670673501856,0.01590949266395616,0.00017677214071062401,0.003005126392080608,0.018384302633904896,0.009192151316952448,0.00353544281421248,0.008485062754109953,0.0042425313770549766,0.0005303164221318721,0.001944493547816864,0.0007070885628424961,0.0,0.003005126392080608,0.00176772140710624,0.0058334806434505925,0.008308290613399329,0.02598550468446173,0.0,0.00176772140710624,0.0007070885628424961,0.13417005479936361,0.0007070885628424961,0.00035354428142124803,0.0007070885628424961,0.00035354428142124803,0.022626834010959874,0.0021212656885274883,0.00035354428142124803,0.00176772140710624,0.007601202050556833,0.00017677214071062401,0.004596075658476224,0.001590949266395616,0.00035354428142124803,0.0,0.00035354428142124803,0.00017677214071062401,0.00035354428142124803,0.0088386070355312,0.004772847799186848,0.00353544281421248,0.00035354428142124803,0.00017677214071062401,0.01944493547816864,0.00017677214071062401,0.0,0.011490189146190561,0.0056567085027399685,0.00707088562842496,0.0021212656885274883,0.0309351246243592,0.00017677214071062401,0.012550821990454304,0.0005303164221318721,0.0010606328442637441,0.00017677214071062401,0.012727594131164928,0.00035354428142124803,0.00017677214071062401,0.00035354428142124803,0.0042425313770549766,0.0074244299098462085,0.00017677214071062401,0.0,0.00530316422131872,0.0014141771256849921,0.0,0.0
S3,0.5725787506673785,0.009289909236518953,0.004143085958355579,0.00044847837693539776,0.0025627335824879873,0.002989855846235985,0.0017512012813667912,0.003352909770421783,0.0013454351308061932,0.0009823812066203951,0.0068766684463427655,0.001025093432995195,0.005744794447410571,0.004719701014415377,0.004228510411105179,0.0016444207154297918,0.0025627335824879873,0.0020928990923651893,0.0004911906033101976,0.0008756006406833956,0.00783769353977576,0.001601708489054992,0.0018793379604911905,0.00014949279231179924,0.014351308061932728,0.002178323545114789,0.0008328884143085958,0.0019220501868659904,0.0197757608115323,0.008179391350774159,0.00595835557928457,0.0045274959957287775,0.02210357714895889,0.007816337426588361,0.008392952482648158,0.006919380672717566,0.002178323545114789,0.0013240790176187933,0.004762413240790176,0.0045274959957287775,0.0017084890549919915,0.01025093432995195,0.0032888414308595835,0.007453283502402563,0.0077522690870261615,0.006556326748531767,0.0008328884143085958,0.0024773091297383876,0.003801388147357181,0.022530699412706887,0.004143085958355579,0.001388147357180993,0.0018579818473037908,0.0038868126001067806,0.025306994127068872,0.003545114789108382,0.0026481580352375866,0.005168179391350774,0.004271222637479978,0.0019006940736785904,0.004378003203416978,0.005573945541911372,0.0007688200747463962,0.0017298451681793915,0.0004271222637479979,0.0027122263747997866,0.0010678056593699946,0.002989855846235985,0.004548852108916177,0.0013667912439935931,0.00200747463961559,0.0017298451681793915,0.009161772557394554,0.0010891617725573945,0.0004271222637479979,0.006406833956219968,0.005061398825413775,0.004698344901227977,0.007047517351841965,0.0023491724506139885,0.0002989855846235985,0.013390282968499733,0.0009823812066203951,0.001409503470368393,0.002626801922050187,0.010507207688200747,0.003267485317672184,0.0013240790176187933,0.002199679658302189,0.004847837693539776,0.005915643352909771,0.00046983449012279763,0.0002776294714361986,0.005082754938601174,0.0030752802989855847,0.001025093432995195,6.406833956219969e-05
S4,0.3553573524234245,0.003403356413566483,0.0015256425302194578,0.0002347142354183781,0.005281070296913508,0.007041427062551344,0.0043422133552399956,0.0015256425302194578,0.008567069592770801,0.0010562140593827016,0.00246449947189297,0.0003520713531275672,0.005633141650041075,0.0014082854125102688,0.0002347142354183781,0.0003520713531275672,0.0022297852364745923,0.0002347142354183781,0.0,0.0023471423541837812,0.0031686421781481045,0.00011735711770918906,0.0011735711770918906,0.0,0.007158784180260533,0.0002347142354183781,0.00011735711770918906,0.0003520713531275672,0.005281070296913508,0.0029339279427297266,0.0007041427062551344,0.0026992137073113486,0.005750498767750264,0.006102570120877831,0.006571998591714588,0.0046942847083675625,0.0014082854125102688,0.00011735711770918906,0.0012909282948010796,0.0012909282948010796,0.0004694284708367562,0.0010562140593827016,0.0009388569416735125,0.0009388569416735125,0.006337284356296209,0.0038727848844032392,0.003638070648984861,0.020537495599108085,0.0005867855885459453,0.01255721159488323,0.0007041427062551344,0.0003520713531275672,0.0003520713531275672,0.0009388569416735125,0.3661542072526699,0.03919727731486915,0.0002347142354183781,0.0011735711770918906,0.001642999647928647,0.0003520713531275672,0.00246449947189297,0.0029339279427297266,0.0003520713531275672,0.00011735711770918906,0.0003520713531275672,0.0002347142354183781,0.0011735711770918906,0.0011735711770918906,0.0021124281187654033,0.0023471423541837812,0.0014082854125102688,0.0010562140593827016,0.01654735359699566,0.00011735711770918906,0.0,0.0022297852364745923,0.001760356765637836,0.0014082854125102688,0.0003520713531275672,0.0012909282948010796,0.0,0.00997535500528107,0.0,0.001642999647928647,0.0008214998239643235,0.011853068888628096,0.0004694284708367562,0.0003520713531275672,0.0003520713531275672,0.003520713531275672,0.0077455697688064784,0.00011735711770918906,0.0002347142354183781,0.005281070296913508,0.0011735711770918906,0.0002347142354183781,0.0
